rev_id,article_quality
1242123135,Start
1148272129,Stub
1194017871,Start
1245738442,Start
1247353227,Start
1218715295,Stub
1240567544,Start
1209796335,C
1154954188,Start
1227716829,Stub
1173071624,Stub
1226776591,Stub
1242881006,Stub
1235389212,Start
1197150501,Stub
1225422670,Stub
1106042651,Stub
1245791138,Stub
1188676854,Stub
1245668822,Stub
1148991951,Start
1247954033,C
1229803767,Stub
1145554330,Stub
1245986279,Start
1240698744,GA
1235733324,Start
1236481637,C
1145089938,GA
1228652351,Stub
1223944550,Stub
1234283402,Stub
1188391904,Stub
1226230716,FA
1075462370,Stub
1232993738,Start
1226787011,Stub
1181733030,Stub
996003859,Start
1240044986,Start
1219057658,Stub
1245229174,Stub
1228850625,Start
1209785731,Start
1244978770,Start
1184339558,Start
1183001607,C
1229243879,C
1197260541,Start
1029938740,Start
1192859692,Stub
1243331370,Stub
1192530157,Start
1226789165,Stub
1194249571,Start
1249165306,Start
1207788848,Start
1080870167,Stub
1242851826,Stub
1209788701,Start
1120684292,Stub
1068887021,Start
1246578638,Start
965663617,Start
1112949960,C
1243011550,Start
1209723365,Stub
1106835172,Start
1226519341,Stub
1178125529,C
1168807397,Start
1097154160,Start
1249378156,C
1161487385,Start
1211949056,C
1180316635,Stub
1226452943,Stub
1241073675,Stub
1218849636,Stub
1232236594,Stub
1242707017,Stub
1240227401,GA
1227065768,Start
1211949113,Start
1243622555,Stub
1235572294,Stub
1236123523,Start
1172765883,Stub
1243626811,Start
1216599206,C
1148346147,C
1201186238,Stub
1242154729,C
1138433614,Start
1219074425,Stub
1218919971,Stub
1183807619,Stub
1201440268,Stub
1213930585,Start
1145174894,Start
1242284023,Start
1143138636,C
1152623125,Stub
1228060240,Start
1181245069,Stub
1215813778,Stub
1214497427,Stub
867840089,Stub
1247752897,Start
1235684279,Start
1249081262,Start
1218274868,Stub
1215859741,Start
1209227067,Stub
1245069557,Start
1215410563,C
1242434469,Start
1074816304,B
1242659176,Stub
1190613410,B
1239216991,C
1101185103,Stub
1224131207,Start
1226584293,Start
1206537807,Start
1230600835,Start
1181160123,Start
1242784405,Start
1249374527,Start
1216910186,Start
1233297849,C
1218102681,Start
1249374119,Stub
1231371592,Start
1172374082,Start
1216419153,Start
1243317851,Stub
1249309628,C
1249137694,GA
1241672669,Stub
1227271357,Start
1013841485,Start
1017040116,Stub
1241968420,Stub
1231260672,Stub
1243011196,C
1229537850,Stub
1205328972,C
1238483760,C
1248037277,C
1179750634,Stub
1241404614,C
1225503141,Stub
1249176751,Start
1211048885,Stub
1236963594,Start
1241673637,Stub
1195648751,Stub
1229931064,Stub
1250504429,Start
1174552950,C
1163626833,Stub
1218644829,Start
1249853665,C
1249066944,C
1192660288,Stub
1147316913,Stub
1247843536,Start
1248592965,Stub
1248097063,Start
1225586422,Start
1203823318,Start
1241912442,Stub
1235198980,Start
1096031779,Stub
1246620191,C
1250124092,Start
1236253841,Start
1247505540,Start
1113703725,Stub
1230275006,C
1221634000,Start
1248500850,Stub
1242967408,Stub
1248487195,C
1245618968,Stub
1224486565,GA
1243416037,Start
1209855248,C
1232341984,C
1243512827,C
1235956570,Start
1175060112,Start
1203186601,Start
1248095984,Start
1227877985,Start
1250005895,C
1221607645,C
1241552144,Start
1250357451,B
1224580022,Start
1246697244,C
1248658201,Start
1249801811,GA
1248950865,Start
1243587448,Start
1248959632,Start
1227952245,C
1249574679,C
1250225867,GA
1067568226,Stub
1197254982,Start
1250125510,Start
1209631339,Start
1250198315,C
1225906656,Stub
1207744067,Stub
1171644418,C
1203800155,Stub
1242552236,GA
1232122152,Stub
1158232091,Stub
1220415963,Stub
1197255313,Stub
1248473597,Start
1247738446,Start
1236475217,C
1158618021,Start
1243509658,Stub
1243504922,GA
1247642918,Start
1245412090,C
1243514436,Start
1213491122,Start
1250567591,Start
1246567550,GA
1234663795,GA
1150110632,Start
1080823535,Stub
1230685711,C
1248224290,Start
1229916955,Start
981865833,Start
1243511085,Start
1152406729,Start
1225897389,GA
1230123216,C
1152212711,GA
1232295149,Stub
1225909403,C
1152210619,Stub
1232950617,B
1225813303,Start
1194226810,Stub
1187050981,Start
1248317099,C
1226607089,Start
1245834317,C
1241052040,C
1214463635,Start
1228650556,Stub
1232801958,C
1170468510,Start
1198974259,Start
1232042818,C
1176248040,Start
1230534850,Stub
1182289482,Stub
1168220939,Start
1171387268,Start
1228471757,C
1232852938,Start
1214783253,Stub
1209426449,Stub
1215115865,GA
1225574614,Stub
1219242575,Stub
1231988546,C
1242478868,Stub
1239360930,Stub
1242670109,Stub
1140307476,Start
1226804014,Start
1183647425,Stub
1207430683,Stub
1177305044,Start
1163661885,Stub
1235371819,Start
1171961571,Stub
1225471880,Start
1180943494,Stub
1206190790,Start
1245586717,GA
1144520217,C
1245814863,GA
1250318110,Start
1176972122,Stub
1219968086,Start
1216160746,Stub
1156541234,Stub
1176970119,Stub
1250005669,C
1103863452,Start
1235038071,Start
1238081098,Start
1230744729,C
1246990507,C
1248915061,C
1233484385,GA
1246393275,Stub
1187261448,Stub
1167669897,Start
1245670134,GA
1247311135,Stub
1199936144,Start
1246298766,Stub
1233027724,Start
1250208947,C
1247447514,Start
1114960545,Stub
1061043624,Stub
1226291269,Stub
1128458376,Start
1231969782,Start
1231944759,Stub
1249476465,Start
1231944785,Start
1245654920,GA
1209426341,Stub
1231944840,Start
1236826343,C
1177650317,Stub
1242201651,Start
1231944861,Stub
1247468718,Start
1170230028,Stub
1229765870,Start
1232029588,Start
1248936838,C
1247313877,C
1221300359,Stub
1229475887,C
1244204310,Start
1183769164,Stub
1176928408,Stub
1243625708,C
1239189530,GA
1112938840,Stub
1093235453,Stub
1244200749,Start
1171434505,Stub
1249085177,Start
1244197213,C
1244203194,Stub
1244203105,Stub
1161001032,C
1244197543,Start
1244368584,Stub
1241139820,Start
1122757499,Stub
1231411435,Start
1131649220,C
1226317296,Stub
1243288959,Stub
1227405941,Start
1216083276,C
1216623573,Start
1250515868,GA
1244959827,C
1215341163,C
1110036654,Stub
1100853216,Stub
1106827460,Start
1067963386,Stub
1226933273,Start
1199198709,Start
1179504119,Start
1207040998,Stub
1243511775,Stub
1123984236,Start
1109928120,Stub
1215345234,Start
1093235015,Stub
1248475218,B
1180233069,Stub
1233246343,Stub
1243511522,Start
1214993232,Start
1243519469,Start
1229875469,Start
1229876012,Start
1165558351,Stub
1241316628,Start
1249895893,Start
1152886496,Start
1249171129,Start
1248776436,C
1248639747,Start
1249043914,C
1241316637,Stub
1249169192,C
1122747074,Start
1243519452,GA
1165566258,Stub
1219748435,Start
1226700669,Stub
1233289717,C
1219518076,Stub
1248518628,Start
1246835742,Start
1202961657,Start
1076671631,Stub
1242261320,Start
1236082048,Stub
1249503722,C
1178306655,Stub
1241200402,Start
1178306734,C
1152346392,Stub
1240611479,Start
1235434444,Stub
1107975991,Start
1160296340,Start
1233236004,Start
1190556649,Stub
1242154948,C
1147361812,Start
1243519332,GA
1209507523,C
1247970488,Start
1231464971,Stub
1243519686,Stub
1226407894,Start
1216209091,Stub
1244519801,FA
1243519233,GA
1249536547,Start
1243511560,Stub
1174745856,Start
1150967706,Stub
1208982210,GA
1244369087,Start
1099986846,Stub
1170120242,Start
1242656872,Start
1222101781,Start
1072287796,Start
1222137325,Start
1232443957,Start
1208919956,Stub
1243519591,Start
1201926443,Stub
1245830899,Start
1158873914,Stub
971644466,Start
1247404602,Stub
1173399298,Start
1163409287,Stub
1247408245,Stub
1229753869,Stub
1230180917,Start
1230180954,Start
1242154971,Start
1236239051,Start
1229932778,Stub
1172531464,Stub
1224200607,GA
1230180928,Start
1240752033,C
1230117870,C
1243155672,C
1228887791,C
1214335127,Start
1105947402,Start
1230254036,Start
1224768389,Start
1176694907,Start
1162078233,C
1247445090,Stub
1235907399,Stub
1243262444,Start
1105894039,C
1230927199,Stub
949562875,Start
1138409597,Start
1246674872,Start
1225577335,C
1165978468,Stub
1245194292,C
1078399680,Start
1235907524,Stub
1188215384,C
1241436480,Stub
1227392405,C
1213633579,C
1195822277,Stub
1230180876,Start
1229494641,Start
1240785376,Stub
1207710646,Start
1250297617,C
1249160149,C
1172950113,Start
1217863750,Stub
1249146653,Stub
1191281042,Stub
1228384804,Stub
1208186784,Start
1239433404,Start
1249350013,C
1231574449,Start
1071176674,Start
1242440118,Stub
1246237465,Start
1103173015,Start
1240222916,Stub
1185528946,Stub
1245475637,C
1230833935,Start
1115512326,Start
1030361090,Start
1146487474,Stub
1224038513,Stub
1230326241,Start
1221991531,Stub
1177335389,GA
1100530431,Stub
1239252872,Start
1217860670,Stub
1220965405,C
1237351064,Stub
1185528975,Start
1230784400,Start
1237352671,Start
1218026356,Start
1182674076,GA
1215540371,Start
1198352017,Start
1232181251,Start
1195006555,Start
1180682572,B
1223783811,Stub
1188651207,Stub
1235513126,Start
1184611485,Start
1184611030,Start
1232181073,Start
1212265925,Stub
1237144131,Start
1245572786,C
1186251111,Start
1177315930,Stub
1240850209,Stub
1108538185,Stub
1024854466,Stub
1223694493,Stub
1062657842,Stub
1127388256,C
1244290824,Start
1233766067,C
1226329759,Start
1249386156,C
1195269235,Stub
1241124928,Start
1243727922,C
1231104858,Start
1154853671,Stub
1232330437,Start
1221556312,Stub
1238577757,Start
1238211507,Stub
1235398629,Stub
1249903984,Stub
934134220,Stub
1229646022,Stub
1222021153,Stub
1244108597,Start
1185995272,Start
1225232336,C
1233626945,Stub
1242398633,Start
1229588066,Stub
1106104619,Stub
1243240858,Stub
1243243246,Stub
1250294464,Start
1103157537,Stub
1183837827,Stub
1158685492,Stub
1138175757,Start
1009328790,Start
1171759998,Stub
1250648846,Stub
1167452006,Start
1218256927,Start
1188398539,Start
1205851984,Start
1241700679,Stub
1050666572,Stub
1236505010,Stub
1211653922,Stub
1211158919,Stub
1171760173,Stub
1249795421,Stub
1048396818,Stub
1189471410,Stub
975462878,Stub
1202660894,Start
1220585287,Start
1249819962,Stub
1167729311,Stub
1249185426,Stub
919377968,Stub
1062918876,Start
1244415143,Stub
1241971490,Stub
1175813709,Stub
1236987408,Start
1249135870,Start
1238075905,Start
1230707703,Stub
977166270,Start
1185856641,Start
1217078017,Start
1243657457,Stub
1089443067,Stub
1223156433,Stub
1244646660,Stub
1171423321,Start
1246397242,Start
1186067971,Stub
1214578040,Stub
1226025037,Stub
1173362453,GA
1056374599,Stub
1163226753,Stub
1250698949,Stub
1244503224,Stub
1232856605,C
1240386667,Start
1246360389,Start
1250286037,C
1140507231,Stub
1191019702,Stub
1220698202,Stub
1080321751,Stub
1217119391,Start
1180587249,GA
1249819942,Stub
1227519178,Start
1209123522,C
1246187242,Stub
1244353459,C
1241954393,C
1235566176,Start
1246853229,GA
1247391424,Start
1244010267,C
1139511588,Stub
1174702820,Stub
1186373019,Start
1249791603,Start
1159756311,Stub
1157964376,Stub
1247393179,C
1245565775,C
1236955193,Stub
1225679410,Start
1243421353,Stub
1249976624,B
1246274637,Start
1243384984,Stub
1216786719,Start
1217966345,Start
1086444472,Start
1228754883,Stub
1184919356,Start
1164884865,Start
1084880305,Stub
1242817853,C
1236638243,Start
1246187297,Start
1247585467,C
1245674826,Start
1233190748,Start
1241103024,GA
1187600994,Stub
1013484175,Start
1233538182,Stub
1210051518,Stub
1073933365,Start
1219703595,Start
1244192469,C
1248935419,C
1226295703,Stub
1250244949,GA
1249110529,GA
1246257695,C
1235103533,GA
1246417697,C
1215785399,Start
1231371989,Start
1182859312,C
1210762609,Stub
1168741905,Stub
1248053978,GA
1211885011,C
1211885084,C
1247585508,Start
1248055796,C
1247395705,C
1244979306,B
1247715431,C
1232021267,Start
1246002695,GA
1161587837,Start
1229441400,C
1244192570,Stub
1244194513,GA
1236955214,B
1250478359,C
1229524202,C
1241959402,Start
1247394828,Start
1146001817,C
1219861485,Start
1177406709,Start
1084874768,Stub
1217400914,Stub
1215486445,Start
1229205346,GA
1242734407,Start
975860917,Stub
1247392973,Start
1135223262,Start
1233145063,Start
1247392190,C
1158222491,Stub
1087407617,Start
1247392980,C
1228912274,Start
1247658777,Start
1242055258,Start
1233386142,Start
1236955401,C
1247400130,C
1212693522,Start
1244193047,C
1248055386,C
1211890387,C
1248055430,C
1243716877,C
1170460727,Start
1211894746,Stub
1248054380,GA
1242619974,C
1248054350,GA
1228163146,Start
1212684775,Start
1248060797,GA
1248060371,C
1248053120,Start
1248685977,Start
1214758329,Stub
1250378864,GA
1249809187,Start
1212134475,Start
1211216893,C
1210984562,C
1248060805,GA
1248054490,C
1250111695,C
1248054399,Stub
1214762134,Stub
1248054262,C
1212149322,Start
1248055448,GA
1216840135,Stub
1248491631,Start
1248060762,GA
1248248014,C
1212159657,C
1228800740,Stub
1245683465,Stub
1219159232,C
1212261224,Start
1212685987,Stub
1248052580,Start
1212529450,Stub
1248055313,Start
1212686631,GA
1238348498,Stub
1242905318,Stub
1237353584,Stub
1241282811,C
1212687617,C
1248063346,Start
1210823326,Start
1187621034,Stub
1238472619,Start
1225251895,Stub
1223223050,Start
1229325134,Start
1235651454,GA
1173314826,Start
1175265686,Stub
1219648005,Start
1119848234,Start
1235672248,Stub
1178261933,Stub
1108503934,Stub
1146507746,Stub
1189798127,Start
1195579149,Stub
1119716991,Start
1213647572,Stub
1215107662,Start
1233313021,Stub
1215046755,GA
1209936561,Stub
1203429219,Stub
1212681216,Start
1239331399,Start
1212688133,Start
1248053988,GA
1212688343,Start
1233385951,C
1233240748,Stub
919609685,Stub
1220786528,Start
1235438354,C
1227149477,C
1234392094,C
1210545243,Start
1248053538,Start
1197352077,Stub
918811425,Stub
1055829953,Start
1229366536,C
1093916563,Stub
1218114176,Start
1248055379,Stub
1248054287,C
1214785611,Stub
1248060366,B
1221352139,Start
1214500724,Start
1214785975,Stub
1225529087,Stub
1167584381,Stub
919576350,Stub
1249472514,C
1242434443,B
1219357849,Stub
1249363363,C
1222765171,Start
919549108,Stub
919581650,Stub
1227200999,FA
1236112844,Start
1244200942,Start
1244019887,C
960248404,Start
1249045192,Stub
1249253793,C
1247863771,Stub
1177484677,Start
1234296589,Start
1033407869,Stub
1063289231,Start
1133136974,Stub
1185968456,Stub
1250095994,Stub
1241604463,Stub
1171543658,GA
1212186504,C
1212187829,Start
1250608232,Start
930031820,Stub
1217520697,Stub
1159039404,Start
1202620554,Stub
1218075053,C
1151274280,Stub
1133325629,Stub
1219647987,Stub
1162680534,Stub
1243801134,C
1227687707,GA
1224366785,Start
1216135728,Start
1192898844,Stub
1226454859,Stub
1250096002,Stub
1215348942,C
1225374044,C
1229088378,Stub
1193125145,Start
1239244515,GA
1222273738,GA
1239244518,C
1222085341,Start
1227092865,Start
1249171201,FA
1104381249,Stub
1101437075,Stub
1241430575,Start
1198285042,C
1247065861,Start
1239574422,GA
1231354870,Start
1237178682,Start
1206053852,C
1240676368,B
1232331231,Start
1246276424,C
1249404813,C
1247845408,Stub
1222965894,Start
1242065267,Start
1243820129,Start
1249278053,C
1236908465,Start
1226871737,FA
1237282903,Stub
1239358433,Start
1250195353,Start
1100828029,Stub
1242935889,C
1180262117,Start
1230344651,Start
1240818582,FA
1244697451,Start
1234633595,C
1222718418,Stub
1248345511,C
1242284347,Start
1199053571,Stub
1239399581,Start
1225783850,Stub
1185175145,Start
1243973381,Stub
1229508444,Start
1225960138,C
1157092874,C
1241488542,FA
1239332087,Start
1069012803,Start
1248626781,C
1221357654,Start
1186657248,Start
1245653702,Start
1232417015,GA
1226438941,Stub
1221176889,C
1225797093,Stub
1221936125,FA
1241147612,C
1150269450,Stub
1228639807,C
1212104966,Start
1249112719,FA
1100828052,Stub
1225807985,Start
1224412530,FA
1104380457,Stub
1245200718,Start
1163078004,Start
1249716627,Start
1243332699,C
1241607000,C
1182696836,Start
1164369400,Start
1243477890,C
1156485593,Start
1245719803,Stub
1246159813,C
1245487601,C
1220853317,Stub
1223713147,Start
1158835762,Start
1219603807,Start
1150802341,Start
1059696308,Stub
1104404965,Stub
1177249853,Start
1150849598,C
1235475298,FA
1226876537,FA
1228644300,Stub
1229529392,Start
1249899212,FA
1243332684,C
1187003494,Start
1185717129,Stub
1243871603,C
1209070934,Start
1237941525,Start
1165315563,Stub
1225826824,C
1247700741,C
1165316159,Stub
1241483000,C
1219814539,Start
1228230937,C
1249711541,Stub
1240004197,Start
1219815222,C
1240811856,FA
1248329683,C
800277980,Start
1203311671,Stub
1177450947,Start
1238088449,Start
1188172684,Start
1092505399,C
1237348476,B
1245604174,Start
1231601129,Stub
1245598382,Start
1231552001,Start
1242934173,Start
1231889136,FA
1161077572,Stub
1069043798,Stub
1215856775,Start
1249650915,Start
1240726735,Stub
1099628635,Stub
1223572479,GA
1237052549,Start
1221860007,C
1234472572,Start
1179726139,Start
1222339547,GA
1181106953,C
1248778602,C
1179725774,C
1243073099,GA
1249868654,Stub
1225851585,Start
1247954900,C
1215349032,Start
1249045451,GA
1234479270,C
1250277094,C
1215886938,C
1174316394,Stub
1249461630,Start
1229954743,Start
1187003994,Start
1230349981,Start
1245069718,GA
1183509148,Stub
1190484705,Stub
1250415824,B
1165315225,Stub
1245891070,Start
1184818193,Stub
1241519028,GA
1179726399,Stub
1240127199,Stub
1191466959,Start
1165316191,Stub
1165316210,Stub
1242818794,Start
1165316488,Start
1232037123,Start
1238953988,B
1239993755,Stub
1247354907,Start
1242818283,Start
1219817745,Stub
1165316456,Stub
1239991644,Stub
1165316165,Stub
1219818027,Stub
1247270745,GA
1222315999,Start
1249738578,C
1165316163,Stub
1213943792,Start
1182990163,Start
1242818277,Start
1227894711,Stub
1247649621,C
1247900823,Start
1247654120,Stub
1190525825,Stub
1189504219,Stub
1240463277,Start
1179726523,Stub
1193384074,GA
1249045206,Stub
1184800375,B
1249045222,Stub
1245331928,C
1221995741,Stub
1185627983,Stub
1151802964,Stub
1250649898,C
1159405029,C
1234479341,C
1158776779,Start
1249045163,Stub
1230682917,Stub
1212603232,Start
1249045200,Start
1220926150,Stub
1219271670,C
1240717930,C
1190520305,Stub
1242269376,B
1242385930,C
1250587596,C
1249283227,Start
1163542334,C
1174958200,Start
1228998018,GA
1144736013,Stub
1170837054,C
1249045186,Stub
1224038773,Stub
1238876241,Start
1195787180,B
1246199578,Start
1235398863,Stub
1182025504,Start
1240695162,Start
1175191970,Start
1131930191,Stub
1142717629,Stub
1231858620,Stub
1248422415,Start
1136437490,Start
1213531431,Stub
1082923942,Start
1142883735,Stub
1225361777,C
1240184590,Stub
1095370812,Stub
1246686913,Stub
1249342849,Stub
1242448620,Start
1248497385,C
1174570277,Start
1167414427,Start
1234258396,Start
1241866380,Start
1249348846,Start
1206235608,Start
1179825961,Stub
1249341037,Stub
1191855968,C
1196282520,Start
1248633458,C
1242153764,Start
1234257793,Stub
1191848807,Start
1250601426,Start
1022950956,Start
1229897409,Stub
1196284420,Start
1241170462,Start
1249343112,Stub
1229156274,C
1248971122,Stub
1242948023,C
1243213512,Start
1220804432,Start
1240184551,Stub
1178838433,Stub
1171229279,Stub
1209453058,Start
1246219825,Stub
1217619914,Stub
1133261700,Stub
1245027839,Start
1243764649,Start
1235493370,Start
1191857507,Start
1245846292,Stub
1214971665,Stub
1192131280,Stub
1204629657,GA
1248269143,C
1247243411,C
1222574845,Start
1153207621,Start
1158603291,Start
1231611546,Start
1244057999,Stub
1223344313,Stub
1245846939,Stub
1250258460,GA
1242494191,Stub
1244057987,Start
1179851210,Stub
1009863371,Start
1250546396,FA
1244055920,C
1231998192,GA
1248630285,C
1218642069,Start
1245847744,Stub
1244058553,Stub
1241393677,Start
1227596158,Start
1250258940,Start
1248954135,Stub
1239749367,Stub
1244057992,Stub
1244066634,Start
1149882720,Stub
1244066096,Start
1036368817,Stub
1244066109,Stub
1244066124,Start
1244058682,Stub
1230781988,Start
1244066162,Start
1230606371,Stub
1244066170,Start
1249534409,Start
1243369901,GA
1246258775,C
1234455075,Start
1240718396,Start
1245557114,C
1244058763,Stub
1244066206,Start
1244053937,Start
1246219604,Stub
1166283068,Stub
1245847015,Stub
1193089312,Stub
1244058232,Start
1245560647,Start
1134567603,Start
1244066611,Start
1191616390,Start
1246874348,Start
1244701618,GA
1246437002,Start
1244066021,Start
1244058843,C
1244056151,Stub
1234879513,Stub
1226360681,Stub
1202694805,Start
1244066056,Start
1019997611,Start
1244066625,Stub
1244054758,Start
1215773663,Start
1240270170,Stub
1244058039,C
1244058343,Stub
1244057824,Stub
1187270565,Stub
1208465181,Start
1133272037,Start
1244066080,Start
1205146093,Stub
1240133847,Start
1244054811,Stub
1241393904,Stub
1245494910,GA
1226367351,Stub
1073049884,Stub
1250258921,Start
1249591574,Start
1022570699,Stub
1244058842,Start
1223078631,Stub
1220215459,Start
1244496245,Stub
1244066188,Start
1237220384,Start
1244066213,Stub
1195570688,Start
1144171929,C
1249598755,Start
1244066243,Start
1186854964,C
1063356756,Start
1250373499,C
1207792124,Stub
1221969287,C
1221200569,Stub
1119046699,Start
1244065975,Stub
1012298345,Start
1237147110,GA
1235021705,Start
1160959602,Stub
1225987131,Stub
1194543288,C
1226253908,C
1190361034,Stub
1224455287,C
1143751897,Start
1234945394,Stub
1191671988,Start
1152065786,C
1243370481,GA
1178981048,Stub
1179052230,Stub
1213839588,C
1246285698,Stub
1206475050,C
1218353001,Start
1244812259,GA
1230265066,Stub
1210271884,Start
1227582547,Stub
1031226079,Stub
1212170538,Stub
1177246555,C
1240829022,C
1232328719,Stub
1222139654,Start
1170899887,Start
1233316986,Stub
1198776886,C
1234453204,Start
1249646378,FA
1249443896,Start
1249371663,C
1219730900,Start
1162340000,Stub
1244066228,Stub
1243517167,Start
1217309774,Stub
1237192582,Stub
1244341302,Start
1167472782,Start
1152096144,Stub
1246144492,Start
1218472050,Stub
1220345957,Start
1152270041,Start
1175656782,B
1250343350,Start
1184183821,Start
1205364044,B
1104077288,Start
1232074429,Start
1207830108,Start
1174880016,Start
1065741571,Stub
1245156735,Start
1209101831,Stub
1138540336,Stub
1214791663,Start
1248614235,B
1166437594,Start
1216899017,Start
1245069740,Start
1237150214,Start
1177322940,Start
1250091255,Start
1244548143,Stub
1245480733,Start
1174105516,Start
1242314566,Stub
1228369923,C
1175946667,Stub
1135059804,Stub
1248230055,Stub
1161594734,Stub
1234668593,Start
1158305325,Start
1145252802,Stub
1152809878,Start
1242146416,C
1193501274,C
1238999184,Start
1235330925,Stub
1220293678,GA
1226731801,C
1232710892,Start
1234135483,Start
1164622554,C
1250305357,Stub
1248956827,Stub
1250055355,GA
1232708031,Stub
1167987847,Stub
1067190492,Stub
1235669240,C
1225928531,C
1067190867,Start
1230364278,Start
1233611324,C
1181550325,Start
1236879215,Start
1223927680,C
1126977537,C
1236879216,Stub
1250305248,Stub
1250036285,C
1247198623,Start
1250305183,Stub
1244179914,Start
1249112392,GA
1233734595,Stub
1246289890,C
1232802124,C
1244304302,Start
1245657061,C
1248769737,FA
1249147389,Start
1239869578,Start
1229939327,Stub
1246817296,Start
1194998590,Start
1245656316,C
1242004639,C
1236210717,Stub
1243909413,GA
1223116979,Stub
1245416558,Start
1056597902,Stub
1175896229,GA
1248232277,C
1249276735,Start
1250403525,Start
1241986465,Stub
1245657040,B
1227006295,Start
1192271750,Stub
1192641571,B
1188901992,C
1101144527,Start
1071023974,Stub
1246267692,C
1248439529,C
1246927282,C
1248439114,C
1186703938,C
1227259078,Stub
1213401513,Stub
1189251189,Start
1029574553,Stub
1248439386,C
1152937955,Start
1248439642,Start
1215233929,C
1225752455,Start
1242612498,Stub
1244729200,Stub
1245069775,Start
1246280549,C
1121659355,C
1231151585,Start
1161562698,Start
1041433441,Stub
1173466957,Start
1245419804,C
1250364062,Stub
1157691325,Stub
1227258994,C
1247446269,Start
1250502457,GA
1234345585,GA
1240295547,C
1246751731,Start
1180617130,C
1159203982,Start
1188912669,Stub
1185047119,GA
1229550928,C
1224037686,Start
1230153470,Stub
1222110849,Stub
1222110851,Stub
1236426768,Stub
1233799663,C
1213038644,Stub
1206421193,C
1233799725,Start
1244340264,Start
1246087732,C
1100681508,C
1182493796,Stub
1058096753,Start
1182769386,Start
1061578606,Stub
1237450327,Start
1240060888,C
1223510711,GA
1238041206,C
1133276392,Start
1247869012,Start
1230258434,Stub
1173826642,Stub
1238177958,Start
1186977472,Start
1149042387,Start
1246019865,C
1127239489,Stub
1006730604,Stub
1249332314,C
1151924336,Stub
1241821686,Start
1246278868,C
1221638129,Start
1174232532,B
1245069779,C
1245975915,Start
1129748425,Start
1227259218,Stub
1156977351,Stub
1227721793,Start
994431648,C
1241733211,C
1250280459,C
1214165443,Start
1098427519,Start
1220948663,Start
1216518217,Start
1214244776,Start
1177418574,C
1126876949,Start
1238913743,Stub
1246290691,GA
1166428712,Start
1130378402,C
1061580986,Start
1243748348,C
1250280157,Start
1168959559,Start
1060518774,Start
1106343655,Stub
1152791145,Start
1245384737,Stub
1154766714,Start
1183327657,Start
1247775262,C
1174623790,Stub
1245187366,Stub
1240230934,Start
1179931463,Start
1094920450,Start
1187249708,Stub
1216283155,C
1242630061,Start
1250622304,C
1177411296,C
1231639260,Stub
1174624081,Stub
1121471206,Stub
1194339647,C
1241567207,Start
1065754568,Stub
1193501932,Stub
1225139591,Start
1138728249,Stub
1231760594,C
1225795702,Start
1195440301,Start
1177440142,Start
1188785915,Start
1186546821,Start
1192452374,Stub
1224764843,Start
1250439502,Stub
1244392309,Stub
1237699388,Stub
1225795488,Start
1238772936,Stub
1242819518,Stub
1241838265,Stub
1226600345,Start
1137121904,Start
1134880777,Start
1177331982,Start
1188253409,Start
1196341560,Stub
1204765244,Stub
1239393595,Stub
1236299635,Start
1158683705,Start
1157979969,C
1219111354,C
1239308674,Start
1235292742,Start
1244947350,Start
1061210640,Stub
1246242863,Start
1246242774,Start
1233561488,Start
1246242978,Start
1170493208,Start
1243833616,Stub
1161962008,Start
1246243407,Start
1126114101,Start
1246242602,Start
1246244527,Start
1141688429,Stub
1246243211,Start
1246243036,Start
1246243038,Stub
1233400236,Start
944462983,Stub
1214447984,Start
1189791274,C
1184901339,C
1247714210,C
1234106478,Start
1240894299,Start
1108117021,Start
1249611814,GA
1234362908,Stub
1246348833,Start
1246243219,Stub
1239422712,Stub
1248672131,Stub
1164574518,Stub
1235383312,Stub
1102430835,Start
1147577766,Stub
1222535781,Stub
1199088042,Start
1235476792,Start
1221217129,Start
1242742635,C
1152489436,Start
1249062770,Start
994379167,Stub
1163042932,Start
1246243558,Start
1213685875,C
1180336074,Start
1210899128,Start
1246243537,Start
1250198673,GA
1243514456,Stub
1243514473,Start
1240241204,Start
1249706357,Start
1092463612,Stub
1235319704,Start
1248754715,C
1246363667,Stub
1246746604,Start
1198046414,Start
1249219732,Stub
1221633541,Start
1246362674,Stub
1246833115,Start
994193575,Stub
1247700818,GA
1217885513,Start
1247475870,Start
1245463505,C
1241708390,Start
1243512952,Start
1234691084,Start
1233249695,GA
1242417477,Start
1235970119,Stub
1246243589,Start
1246289591,C
1225047761,Start
1225922449,Start
1229476867,Start
1246243626,Start
1231448473,Stub
1210915594,Start
1248663108,Start
1179344499,C
1248792339,Start
1239786642,GA
1248793385,Start
1142485232,Stub
1248793136,Start
1204238271,Start
1248186807,Start
1208846461,Start
1247477202,Start
1213377592,Start
1239094096,Start
1250430793,Start
1243566650,C
1246967830,Start
1140500454,Stub
1164218357,Stub
1237135024,Start
1158193136,Start
1101182986,Stub
1187254577,Start
1243513166,C
1241843549,Start
1246000343,B
1198044363,Start
1248656754,Start
1203519635,Start
1247346956,C
1182811623,C
1158316569,Start
1177396640,Start
1245069798,Start
1243514499,Start
1217933060,C
1220262481,C
1246362611,C
1242152454,GA
1235987628,Start
1214631880,B
1237709578,Start
1238945724,C
1249146625,C
1249574861,Start
1194398452,Start
1213107063,Start
1146431478,Start
1243513404,C
1250298214,GA
1230557950,GA
